date,time,road,volume
7,6,3500007350-3500007700,55
7,7,3500007350-3500007700,56
7,8,3500007350-3500007700,63
7,9,3500007350-3500007700,84
7,10,3500007350-3500007700,109
7,11,3500007350-3500007700,177
7,12,3500007350-3500007700,196
7,13,3500007350-3500007700,223
7,14,3500007350-3500007700,300
7,15,3500007350-3500007700,282
7,16,3500007350-3500007700,242
7,17,3500007350-3500007700,220
7,18,3500007350-3500007700,211
7,19,3500007350-3500007700,151
7,20,3500007350-3500007700,135
7,21,3500007350-3500007700,95
7,22,3500007350-3500007700,47
7,23,3500007350-3500007700,33
7,0,3500007700-3500007350,24
7,1,3500007700-3500007350,24
7,2,3500007700-3500007350,31
7,3,3500007700-3500007350,21
7,4,3500007700-3500007350,18
7,5,3500007700-3500007350,59
7,6,3500007700-3500007350,150
7,7,3500007700-3500007350,152
7,8,3500007700-3500007350,108
7,9,3500007700-3500007350,170
7,10,3500007700-3500007350,194
7,11,3500007700-3500007350,234
7,12,3500007700-3500007350,235
7,13,3500007700-3500007350,304
7,14,3500007700-3500007350,324
7,15,3500007700-3500007350,385
7,16,3500007700-3500007350,363
7,17,3500007700-3500007350,340
7,18,3500007700-3500007350,315
7,19,3500007700-3500007350,211
7,20,3500007700-3500007350,115
7,21,3500007700-3500007350,85
7,22,3500007700-3500007350,64
7,23,3500007700-3500007350,58
7,0,3500062550-3500007700,14
7,1,3500062550-3500007700,11
7,2,3500062550-3500007700,3
7,3,3500062550-3500007700,5
7,4,3500062550-3500007700,4
7,5,3500062550-3500007700,39
7,6,3500062550-3500007700,118
7,7,3500062550-3500007700,55
7,8,3500062550-3500007700,88
7,9,3500062550-3500007700,83
7,10,3500062550-3500007700,117
7,11,3500062550-3500007700,139
7,12,3500062550-3500007700,127
7,13,3500062550-3500007700,118
7,14,3500062550-3500007700,87
7,15,3500062550-3500007700,102
7,16,3500062550-3500007700,53
7,17,3500062550-3500007700,48
7,18,3500062550-3500007700,47
7,19,3500062550-3500007700,40
7,20,3500062550-3500007700,35
7,21,3500062550-3500007700,26
7,22,3500062550-3500007700,33
7,23,3500062550-3500007700,12
7,0,3500007700-3500062550,129
7,1,3500007700-3500062550,81
7,2,3500007700-3500062550,78
7,3,3500007700-3500062550,39
7,4,3500007700-3500062550,43
7,5,3500007700-3500062550,94
7,6,3500007700-3500062550,198
7,7,3500007700-3500062550,355
7,8,3500007700-3500062550,183
7,9,3500007700-3500062550,265
7,10,3500007700-3500062550,295
7,11,3500007700-3500062550,343
7,12,3500007700-3500062550,388
7,13,3500007700-3500062550,484
7,14,3500007700-3500062550,547
7,15,3500007700-3500062550,625
7,16,3500007700-3500062550,641
7,17,3500007700-3500062550,603
7,18,3500007700-3500062550,656
7,19,3500007700-3500062550,629
7,20,3500007700-3500062550,379
7,21,3500007700-3500062550,227
7,22,3500007700-3500062550,187
7,23,3500007700-3500062550,129
7,0,3500007700-3500081900,62
7,1,3500007700-3500081900,48
7,2,3500007700-3500081900,36
7,3,3500007700-3500081900,24
7,4,3500007700-3500081900,30
7,5,3500007700-3500081900,97
7,6,3500007700-3500081900,190
7,7,3500007700-3500081900,100
7,8,3500007700-3500081900,114
7,9,3500007700-3500081900,171
7,10,3500007700-3500081900,260
7,11,3500007700-3500081900,387
7,12,3500007700-3500081900,438
7,13,3500007700-3500081900,471
7,14,3500007700-3500081900,448
7,15,3500007700-3500081900,462
7,16,3500007700-3500081900,389
7,17,3500007700-3500081900,328
7,18,3500007700-3500081900,317
7,19,3500007700-3500081900,156
7,20,3500007700-3500081900,158
7,21,3500007700-3500081900,134
7,22,3500007700-3500081900,106
7,23,3500007700-3500081900,47
7,0,3500007700-3500056400,62
7,1,3500007700-3500056400,48
7,2,3500007700-3500056400,36
7,3,3500007700-3500056400,24
7,4,3500007700-3500056400,30
7,5,3500007700-3500056400,97
7,6,3500007700-3500056400,190
7,7,3500007700-3500056400,100
7,8,3500007700-3500056400,114
7,9,3500007700-3500056400,171
7,10,3500007700-3500056400,260
7,11,3500007700-3500056400,387
7,12,3500007700-3500056400,438
7,13,3500007700-3500056400,471
7,14,3500007700-3500056400,448
7,15,3500007700-3500056400,462
7,16,3500007700-3500056400,389
7,17,3500007700-3500056400,328
7,18,3500007700-3500056400,317
7,19,3500007700-3500056400,156
7,20,3500007700-3500056400,158
7,21,3500007700-3500056400,134
7,22,3500007700-3500056400,106
7,23,3500007700-3500056400,47
7,0,3510021700-3510021500,205
7,1,3510021700-3510021500,171
7,2,3510021700-3510021500,102
7,3,3510021700-3510021500,94
7,4,3510021700-3510021500,105
7,5,3510021700-3510021500,296
7,6,3510021700-3510021500,547
7,7,3510021700-3510021500,508
7,8,3510021700-3510021500,599
7,9,3510021700-3510021500,680
7,10,3510021700-3510021500,870
7,11,3510021700-3510021500,842
7,12,3510021700-3510021500,940
7,13,3510021700-3510021500,924
7,14,3510021700-3510021500,1039
7,15,3510021700-3510021500,995
7,16,3510021700-3510021500,1018
7,17,3510021700-3510021500,1058
7,18,3510021700-3510021500,962
7,19,3510021700-3510021500,724
7,20,3510021700-3510021500,646
7,21,3510021700-3510021500,461
7,22,3510021700-3510021500,391
7,23,3510021700-3510021500,211
7,0,3510021500-3510021700,182
7,1,3510021500-3510021700,117
7,2,3510021500-3510021700,92
7,3,3510021500-3510021700,78
7,4,3510021500-3510021700,68
7,5,3510021500-3510021700,129
7,6,3510021500-3510021700,325
7,7,3510021500-3510021700,504
7,8,3510021500-3510021700,362
7,9,3510021500-3510021700,412
7,10,3510021500-3510021700,475
7,11,3510021500-3510021700,582
7,12,3510021500-3510021700,634
7,13,3510021500-3510021700,701
7,14,3510021500-3510021700,789
7,15,3510021500-3510021700,863
7,16,3510021500-3510021700,832
7,17,3510021500-3510021700,837
7,18,3510021500-3510021700,845
7,19,3510021500-3510021700,682
7,20,3510021500-3510021700,493
7,21,3510021500-3510021700,304
7,22,3510021500-3510021700,255
7,23,3510021500-3510021700,181
7,0,3510021250-3510021500,208
7,1,3510021250-3510021500,181
7,2,3510021250-3510021500,165
7,3,3510021250-3510021500,135
7,4,3510021250-3510021500,79
7,5,3510021250-3510021500,84
7,6,3510021250-3510021500,155
7,7,3510021250-3510021500,180
7,8,3510021250-3510021500,219
7,9,3510021250-3510021500,249
7,10,3510021250-3510021500,327
7,11,3510021250-3510021500,423
7,12,3510021250-3510021500,470
7,13,3510021250-3510021500,474
7,14,3510021250-3510021500,453
7,15,3510021250-3510021500,453
7,16,3510021250-3510021500,449
7,17,3510021250-3510021500,471
7,18,3510021250-3510021500,429
7,19,3510021250-3510021500,344
7,20,3510021250-3510021500,273
7,21,3510021250-3510021500,258
7,22,3510021250-3510021500,206
7,23,3510021250-3510021500,157
7,0,3510021500-3510021250,126
7,1,3510021500-3510021250,116
7,2,3510021500-3510021250,85
7,3,3510021500-3510021250,74
7,4,3510021500-3510021250,56
7,5,3510021500-3510021250,75
7,6,3510021500-3510021250,134
7,7,3510021500-3510021250,154
7,8,3510021500-3510021250,183
7,9,3510021500-3510021250,253
7,10,3510021500-3510021250,385
7,11,3510021500-3510021250,488
7,12,3510021500-3510021250,536
7,13,3510021500-3510021250,517
7,14,3510021500-3510021250,495
7,15,3510021500-3510021250,516
7,16,3510021500-3510021250,471
7,17,3510021500-3510021250,499
7,18,3510021500-3510021250,455
7,19,3510021500-3510021250,352
7,20,3510021500-3510021250,311
7,21,3510021500-3510021250,262
7,22,3510021500-3510021250,181
7,23,3510021500-3510021250,136
7,0,3510021750-3510334000,130
7,1,3510021750-3510334000,102
7,2,3510021750-3510334000,63
7,3,3510021750-3510334000,64
7,4,3510021750-3510334000,36
7,5,3510021750-3510334000,102
7,6,3510021750-3510334000,248
7,7,3510021750-3510334000,398
7,8,3510021750-3510334000,397
7,9,3510021750-3510334000,540
7,10,3510021750-3510334000,657
7,11,3510021750-3510334000,837
7,12,3510021750-3510334000,855
7,13,3510021750-3510334000,942
7,14,3510021750-3510334000,802
7,15,3510021750-3510334000,860
7,16,3510021750-3510334000,810
7,17,3510021750-3510334000,799
7,18,3510021750-3510334000,764
7,19,3510021750-3510334000,572
7,20,3510021750-3510334000,492
7,21,3510021750-3510334000,277
7,22,3510021750-3510334000,229
7,23,3510021750-3510334000,137
7,0,3510000450-3510000451,130
7,1,3510000450-3510000451,102
7,2,3510000450-3510000451,63
7,3,3510000450-3510000451,64
7,4,3510000450-3510000451,36
7,5,3510000450-3510000451,102
7,6,3510000450-3510000451,248
7,7,3510000450-3510000451,398
7,8,3510000450-3510000451,397
7,9,3510000450-3510000451,540
7,10,3510000450-3510000451,657
7,11,3510000450-3510000451,837
7,12,3510000450-3510000451,855
7,13,3510000450-3510000451,942
7,14,3510000450-3510000451,802
7,15,3510000450-3510000451,860
7,16,3510000450-3510000451,810
7,17,3510000450-3510000451,799
7,18,3510000450-3510000451,764
7,19,3510000450-3510000451,572
7,20,3510000450-3510000451,492
7,21,3510000450-3510000451,277
7,22,3510000450-3510000451,229
7,23,3510000450-3510000451,137
7,0,3510334000-3510021750,120
7,1,3510334000-3510021750,86
7,2,3510334000-3510021750,56
7,3,3510334000-3510021750,45
7,4,3510334000-3510021750,39
7,5,3510334000-3510021750,58
7,6,3510334000-3510021750,132
7,7,3510334000-3510021750,182
7,8,3510334000-3510021750,236
7,9,3510334000-3510021750,360
7,10,3510334000-3510021750,459
7,11,3510334000-3510021750,486
7,12,3510334000-3510021750,558
7,13,3510334000-3510021750,567
7,14,3510334000-3510021750,615
7,15,3510334000-3510021750,572
7,16,3510334000-3510021750,629
7,17,3510334000-3510021750,677
7,18,3510334000-3510021750,588
7,19,3510334000-3510021750,459
7,20,3510334000-3510021750,438
7,21,3510334000-3510021750,300
7,22,3510334000-3510021750,230
7,23,3510334000-3510021750,139
7,0,3510000251-3510000250,120
7,1,3510000251-3510000250,86
7,2,3510000251-3510000250,56
7,3,3510000251-3510000250,45
7,4,3510000251-3510000250,39
7,5,3510000251-3510000250,58
7,6,3510000251-3510000250,132
7,7,3510000251-3510000250,182
7,8,3510000251-3510000250,236
7,9,3510000251-3510000250,360
7,10,3510000251-3510000250,459
7,11,3510000251-3510000250,486
7,12,3510000251-3510000250,558
7,13,3510000251-3510000250,567
7,14,3510000251-3510000250,615
7,15,3510000251-3510000250,572
7,16,3510000251-3510000250,629
7,17,3510000251-3510000250,677
7,18,3510000251-3510000250,588
7,19,3510000251-3510000250,459
7,20,3510000251-3510000250,438
7,21,3510000251-3510000250,300
7,22,3510000251-3510000250,230
7,23,3510000251-3510000250,139
8,0,3500066400-3500007700,55
8,1,3500066400-3500007700,22
8,2,3500066400-3500007700,35
8,3,3500066400-3500007700,28
8,4,3500066400-3500007700,59
8,5,3500066400-3500007700,314
8,6,3500066400-3500007700,1011
8,7,3500066400-3500007700,1113
8,8,3500066400-3500007700,542
8,9,3500066400-3500007700,383
8,10,3500066400-3500007700,613
8,11,3500066400-3500007700,597
8,12,3500066400-3500007700,699
8,13,3500066400-3500007700,713
8,14,3500066400-3500007700,804
8,15,3500066400-3500007700,670
8,16,3500066400-3500007700,676
8,17,3500066400-3500007700,713
8,18,3500066400-3500007700,656
8,19,3500066400-3500007700,217
8,20,3500066400-3500007700,189
8,21,3500066400-3500007700,216
8,22,3500066400-3500007700,180
8,23,3500066400-3500007700,0
8,0,3500007700-3500066400,0
8,1,3500007700-3500066400,0
8,2,3500007700-3500066400,0
8,3,3500007700-3500066400,0
8,4,3500007700-3500066400,1
8,5,3500007700-3500066400,7
8,6,3500007700-3500066400,32
8,7,3500007700-3500066400,23
8,8,3500007700-3500066400,22
8,9,3500007700-3500066400,17
8,10,3500007700-3500066400,12
8,11,3500007700-3500066400,9
8,12,3500007700-3500066400,10
8,13,3500007700-3500066400,6
8,14,3500007700-3500066400,10
8,15,3500007700-3500066400,10
8,16,3500007700-3500066400,10
8,17,3500007700-3500066400,14
8,18,3500007700-3500066400,12
8,19,3500007700-3500066400,4
8,20,3500007700-3500066400,10
8,21,3500007700-3500066400,1
8,22,3500007700-3500066400,1
8,23,3500007700-3500066400,0
8,0,3500007350-3500007700,20
8,1,3500007350-3500007700,17
8,2,3500007350-3500007700,5
8,3,3500007350-3500007700,9
8,4,3500007350-3500007700,17
8,5,3500007350-3500007700,27
8,6,3500007350-3500007700,126
8,7,3500007350-3500007700,160
8,8,3500007350-3500007700,275
8,9,3500007350-3500007700,220
8,10,3500007350-3500007700,258
8,11,3500007350-3500007700,279
8,12,3500007350-3500007700,279
8,13,3500007350-3500007700,301
8,14,3500007350-3500007700,301
8,15,3500007350-3500007700,354
8,16,3500007350-3500007700,387
8,17,3500007350-3500007700,437
8,18,3500007350-3500007700,375
8,19,3500007350-3500007700,151
8,20,3500007350-3500007700,120
8,21,3500007350-3500007700,100
8,22,3500007350-3500007700,56
8,23,3500007350-3500007700,0
8,0,3500007700-3500007350,35
8,1,3500007700-3500007350,13
8,2,3500007700-3500007350,12
8,3,3500007700-3500007350,14
8,4,3500007700-3500007350,11
8,5,3500007700-3500007350,61
8,6,3500007700-3500007350,119
8,7,3500007700-3500007350,221
8,8,3500007700-3500007350,252
8,9,3500007700-3500007350,280
8,10,3500007700-3500007350,250
8,11,3500007700-3500007350,292
8,12,3500007700-3500007350,237
8,13,3500007700-3500007350,331
8,14,3500007700-3500007350,281
8,15,3500007700-3500007350,332
8,16,3500007700-3500007350,454
8,17,3500007700-3500007350,587
8,18,3500007700-3500007350,480
8,19,3500007700-3500007350,212
8,20,3500007700-3500007350,94
8,21,3500007700-3500007350,112
8,22,3500007700-3500007350,69
8,23,3500007700-3500007350,0
8,0,3500062550-3500007700,11
8,1,3500062550-3500007700,6
8,2,3500062550-3500007700,3
8,3,3500062550-3500007700,1
8,4,3500062550-3500007700,6
8,5,3500062550-3500007700,81
8,6,3500062550-3500007700,275
8,7,3500062550-3500007700,229
8,8,3500062550-3500007700,148
8,9,3500062550-3500007700,158
8,10,3500062550-3500007700,195
8,11,3500062550-3500007700,190
8,12,3500062550-3500007700,161
8,13,3500062550-3500007700,160
8,14,3500062550-3500007700,166
8,15,3500062550-3500007700,150
8,16,3500062550-3500007700,168
8,17,3500062550-3500007700,177
8,18,3500062550-3500007700,130
8,19,3500062550-3500007700,35
8,20,3500062550-3500007700,40
8,21,3500062550-3500007700,43
8,22,3500062550-3500007700,36
8,23,3500062550-3500007700,0
8,0,3500007700-3500062550,83
8,1,3500007700-3500062550,43
8,2,3500007700-3500062550,37
8,3,3500007700-3500062550,26
8,4,3500007700-3500062550,42
8,5,3500007700-3500062550,109
8,6,3500007700-3500062550,278
8,7,3500007700-3500062550,589
8,8,3500007700-3500062550,734
8,9,3500007700-3500062550,549
8,10,3500007700-3500062550,567
8,11,3500007700-3500062550,573
8,12,3500007700-3500062550,482
8,13,3500007700-3500062550,644
8,14,3500007700-3500062550,715
8,15,3500007700-3500062550,755
8,16,3500007700-3500062550,930
8,17,3500007700-3500062550,1289
8,18,3500007700-3500062550,1185
8,19,3500007700-3500062550,742
8,20,3500007700-3500062550,407
8,21,3500007700-3500062550,307
8,22,3500007700-3500062550,283
8,23,3500007700-3500062550,0
8,0,3500007700-3500081900,10
8,1,3500007700-3500081900,4
8,2,3500007700-3500081900,2
8,3,3500007700-3500081900,0
8,4,3500007700-3500081900,7
8,5,3500007700-3500081900,86
8,6,3500007700-3500081900,305
8,7,3500007700-3500081900,244
8,8,3500007700-3500081900,140
8,9,3500007700-3500081900,144
8,10,3500007700-3500081900,171
8,11,3500007700-3500081900,170
8,12,3500007700-3500081900,149
8,13,3500007700-3500081900,134
8,14,3500007700-3500081900,145
8,15,3500007700-3500081900,134
8,16,3500007700-3500081900,154
8,17,3500007700-3500081900,163
8,18,3500007700-3500081900,126
8,19,3500007700-3500081900,29
8,20,3500007700-3500081900,47
8,21,3500007700-3500081900,39
8,22,3500007700-3500081900,34
8,23,3500007700-3500081900,0
8,0,3500007700-3500056400,10
8,1,3500007700-3500056400,4
8,2,3500007700-3500056400,2
8,3,3500007700-3500056400,0
8,4,3500007700-3500056400,7
8,5,3500007700-3500056400,86
8,6,3500007700-3500056400,305
8,7,3500007700-3500056400,244
8,8,3500007700-3500056400,140
8,9,3500007700-3500056400,144
8,10,3500007700-3500056400,171
8,11,3500007700-3500056400,170
8,12,3500007700-3500056400,149
8,13,3500007700-3500056400,134
8,14,3500007700-3500056400,145
8,15,3500007700-3500056400,134
8,16,3500007700-3500056400,154
8,17,3500007700-3500056400,163
8,18,3500007700-3500056400,126
8,19,3500007700-3500056400,29
8,20,3500007700-3500056400,47
8,21,3500007700-3500056400,39
8,22,3500007700-3500056400,34
8,23,3500007700-3500056400,0
8,0,3510021700-3510021500,133
8,1,3510021700-3510021500,88
8,2,3510021700-3510021500,48
8,3,3510021700-3510021500,73
8,4,3510021700-3510021500,135
8,5,3510021700-3510021500,512
8,6,3510021700-3510021500,1375
8,7,3510021700-3510021500,1441
8,8,3510021700-3510021500,1879
8,9,3510021700-3510021500,1367
8,10,3510021700-3510021500,1293
8,11,3510021700-3510021500,1254
8,12,3510021700-3510021500,1222
8,13,3510021700-3510021500,1227
8,14,3510021700-3510021500,1272
8,15,3510021700-3510021500,1230
8,16,3510021700-3510021500,1275
8,17,3510021700-3510021500,1428
8,18,3510021700-3510021500,1209
8,19,3510021700-3510021500,743
8,20,3510021700-3510021500,578
8,21,3510021700-3510021500,554
8,22,3510021700-3510021500,491
8,23,3510021700-3510021500,0
8,0,3510021500-3510021700,96
8,1,3510021500-3510021700,69
8,2,3510021500-3510021700,43
8,3,3510021500-3510021700,42
8,4,3510021500-3510021700,52
8,5,3510021500-3510021700,189
8,6,3510021500-3510021700,652
8,7,3510021500-3510021700,890
8,8,3510021500-3510021700,1137
8,9,3510021500-3510021700,908
8,10,3510021500-3510021700,1016
8,11,3510021500-3510021700,1002
8,12,3510021500-3510021700,1048
8,13,3510021500-3510021700,1082
8,14,3510021500-3510021700,1127
8,15,3510021500-3510021700,1224
8,16,3510021500-3510021700,1391
8,17,3510021500-3510021700,1656
8,18,3510021500-3510021700,1545
8,19,3510021500-3510021700,938
8,20,3510021500-3510021700,574
8,21,3510021500-3510021700,493
8,22,3510021500-3510021700,394
8,23,3510021500-3510021700,0
8,0,3510021250-3510021500,124
8,1,3510021250-3510021500,112
8,2,3510021250-3510021500,64
8,3,3510021250-3510021500,57
8,4,3510021250-3510021500,54
8,5,3510021250-3510021500,97
8,6,3510021250-3510021500,272
8,7,3510021250-3510021500,363
8,8,3510021250-3510021500,623
8,9,3510021250-3510021500,502
8,10,3510021250-3510021500,534
8,11,3510021250-3510021500,634
8,12,3510021250-3510021500,564
8,13,3510021250-3510021500,589
8,14,3510021250-3510021500,619
8,15,3510021250-3510021500,692
8,16,3510021250-3510021500,681
8,17,3510021250-3510021500,758
8,18,3510021250-3510021500,708
8,19,3510021250-3510021500,420
8,20,3510021250-3510021500,287
8,21,3510021250-3510021500,319
8,22,3510021250-3510021500,230
8,23,3510021250-3510021500,0
8,0,3510021500-3510021250,76
8,1,3510021500-3510021250,68
8,2,3510021500-3510021250,40
8,3,3510021500-3510021250,32
8,4,3510021500-3510021250,74
8,5,3510021500-3510021250,83
8,6,3510021500-3510021250,254
8,7,3510021500-3510021250,354
8,8,3510021500-3510021250,569
8,9,3510021500-3510021250,485
8,10,3510021500-3510021250,534
8,11,3510021500-3510021250,661
8,12,3510021500-3510021250,548
8,13,3510021500-3510021250,560
8,14,3510021500-3510021250,634
8,15,3510021500-3510021250,649
8,16,3510021500-3510021250,633
8,17,3510021500-3510021250,725
8,18,3510021500-3510021250,666
8,19,3510021500-3510021250,386
8,20,3510021500-3510021250,293
8,21,3510021500-3510021250,274
8,22,3510021500-3510021250,225
8,23,3510021500-3510021250,0
